Start Date,Label,Charging Time (mins),Parking Time (mins),Energy (kWh),Fee (USD),Censored
2019-10-25,0,1183.8396379525595,1617.9119850187267,97.60325093632957,22.46868913857678,1.0
2019-10-26,0,493.80000000000007,617.8000000000001,26.113999999999997,6.02,1.0
2019-10-27,0,347.68333333333334,447.66666666666674,34.099999999999994,7.84,1.0
2019-10-28,0,809.4666666666667,934.1666666666666,64.72999999999999,14.89,1.0
2019-10-29,0,1330.554716981132,2013.3440251572329,97.27947169811321,22.35490566037736,1.0
2019-10-30,0,1618.578616352201,1831.8726415094343,124.16052830188683,28.51509433962264,1.0
2019-10-31,0,400.73333333333335,679.7833333333333,23.17,5.319999999999999,1.0
2019-11-01,0,1284.1,1567.6500000000005,97.99699999999997,22.540000000000003,1.0
2019-11-02,0,1049.3166666666666,1070.2666666666664,95.382,21.919999999999998,1.0
2019-11-03,0,213.4,214.24999999999997,20.831,4.790000000000001,1.0
2019-11-04,0,1055.25,1062.3333333333335,89.07200000000002,20.489999999999995,1.0
2019-11-05,0,631.55,1385.7333333333333,45.918,10.569999999999999,1.0
2019-11-06,0,936.5333333333333,1084.9666666666667,72.897,16.75,1.0
2019-11-07,0,924.5833333333334,1422.8833333333337,61.465999999999994,14.150000000000002,1.0
2019-11-08,0,1715.2333333333336,2022.333333333334,149.20299999999997,34.300000000000004,1.0
2019-11-09,0,558.0166666666668,593.6666666666665,43.702,10.060000000000002,1.0
2019-11-10,0,960.5333333333335,999.5333333333334,83.093,19.12,1.0
2019-11-11,0,811.5666666666665,860.3999999999999,43.361,9.98,1.0
2019-11-12,0,870.95,1012.5166666666669,60.06099999999999,13.82,1.0
2019-11-13,0,625.3500000000001,765.0166666666668,37.58,8.629999999999999,1.0
2019-11-14,0,1333.2333333333333,1589.0833333333333,107.572,24.729999999999993,1.0
2019-11-15,0,738.1166666666666,1254.9666666666667,42.882000000000005,9.86,1.0
2019-11-16,0,450.8833333333333,805.7,27.074,6.23,1.0
2019-11-17,0,528.25,549.5,42.31099999999999,9.729999999999999,1.0
2019-11-18,0,1218.6666666666667,1371.0333333333338,91.719,21.09,1.0
2019-11-19,0,1060.45,1163.8500000000001,84.35800000000002,19.410000000000004,1.0
2019-11-20,0,1263.1166666666666,1801.15,92.86099999999999,21.35,1.0
2019-11-21,0,1137.1166666666666,1180.4166666666667,101.17699999999999,23.27,1.0
2019-11-22,0,1171.3333333333333,1416.6833333333332,102.58099999999999,23.500000000000004,1.0
2019-11-23,0,518.4166666666667,528.1666666666666,46.345000000000006,10.660000000000002,1.0
2019-11-24,0,251.14999999999998,251.85,22.503,5.180000000000001,1.0
2019-11-25,0,1080.0500000000002,1278.4166666666663,77.15100000000001,17.75,1.0
2019-11-26,0,817.9000000000001,1263.5499999999997,72.484,16.68,1.0
2019-11-27,0,1266.5394892840857,1300.3411080711355,124.232243502052,28.6218194254446,1.0
2019-11-28,0,128.16051071591423,128.24222526219788,12.469756497948017,2.8681805745554034,1.0
2019-11-29,0,558.0,669.55,39.271,9.030000000000001,1.0
2019-11-30,0,387.51666666666665,389.05000000000007,37.90599999999999,8.73,1.0
2019-12-01,0,76.0,76.21666666666667,7.636,1.76,1.0
2019-12-02,0,1114.4166666666667,1145.8166666666664,95.73599999999999,22.02,1.0
2019-12-03,0,592.7833333333334,962.6333333333333,48.01299999999999,11.040000000000001,1.0
2019-12-04,0,990.3,1168.2833333333333,77.56599999999999,17.830000000000002,1.0
2019-12-05,0,1201.6,1727.6666666666665,84.711,19.470000000000002,1.0
2019-12-06,0,955.85,984.2333333333333,47.627,10.94,1.0
2019-12-07,0,401.4833333333333,527.4999999999999,33.858000000000004,7.8,1.0
2019-12-08,0,463.35,463.95,43.377,9.98,1.0
2019-12-09,0,1212.5999999999997,1288.7499999999998,88.19700000000002,20.290000000000003,1.0
2019-12-10,0,981.1666666666669,1103.6166666666666,82.64199999999998,19.009999999999998,1.0
2019-12-11,0,971.8166666666666,1157.8999999999999,76.739,17.65,1.0
2019-12-12,0,903.9999999999998,1517.7333333333333,66.07300000000001,15.180000000000001,1.0
2019-12-13,0,706.7833333333333,1099.1333333333332,57.598000000000006,13.25,1.0
2019-12-14,0,451.4333333333333,454.1333333333333,37.202,8.559999999999999,1.0
2019-12-15,0,200.76666666666665,207.8,19.147000000000002,4.4,1.0
2019-12-16,0,1401.0166666666669,1656.9833333333331,101.471,23.33,1.0
2019-12-17,0,972.8833333333332,1707.9166666666667,83.325,19.16,1.0
2019-12-18,0,1001.0,1140.0333333333335,84.512,19.409999999999997,1.0
2019-12-19,0,1388.6499999999999,1427.066666666667,105.441,24.240000000000002,1.0
2019-12-20,0,802.6833333333333,870.7166666666667,65.65099999999998,15.099999999999998,1.0
2019-12-21,0,41.81666666666666,41.983333333333334,3.9669999999999996,0.9100000000000001,1.0
2019-12-22,0,506.93333333333334,562.4,40.506,9.319999999999999,1.0
2019-12-23,0,869.4,1012.8833333333332,75.436,17.35,1.0
2019-12-24,0,414.45,419.28333333333325,41.458,9.540000000000001,1.0
2019-12-25,0,0.0,0.0,0.0,0.0,1.0
2019-12-26,0,377.16666666666663,412.6666666666667,32.59,7.49,1.0
2019-12-27,0,603.4833333333332,639.6499999999999,49.5,11.379999999999999,1.0
2019-12-28,0,1.35,1.7,0.034,0.0,1.0
2019-12-29,0,376.3666666666667,513.2166666666666,29.411,6.760000000000002,1.0
2019-12-30,0,478.46298850574715,616.2105747126437,33.961289655172415,7.808413793103449,1.0
2019-12-31,0,666.1536781609196,779.8560919540229,46.135710344827594,10.611586206896552,1.0
2016-01-14,1,486.58542635658915,573.1278294573643,36.7384366883721,0.0,0.0
2016-01-15,1,1297.0645736434108,1651.9388372093022,81.32581531162792,0.0,0.0
2016-01-16,1,930.8666666666667,1050.6166666666668,50.32013399999999,0.0,0.0
2016-01-17,1,896.3833333333333,1011.75,65.32836,0.0,0.0
2016-01-18,1,1483.3500000000001,1556.9999999999998,92.043496,0.0,0.0
2016-01-19,1,1258.0833333333333,1639.7833333333333,80.333846,0.0,0.0
2016-01-20,1,1208.4032666666667,1510.5017333333335,78.17331880400002,0.0,0.0
2016-01-21,1,1429.2467333333332,1761.815089096573,95.91659480347663,0.0,0.0
2016-01-22,1,971.9333333333334,1664.3331775700938,68.46895039252335,0.0,0.0
2016-01-23,1,638.0833333333333,879.5833333333333,46.567688000000004,0.0,0.0
2016-01-24,1,661.1166666666668,930.5000000000001,52.182279,0.0,0.0
2016-01-25,1,1715.85,2044.2833333333333,100.61836700000002,0.0,0.0
2016-01-26,1,1491.9166666666665,1982.2666666666669,90.770771,0.0,0.0
2016-01-27,1,1677.1000000000004,2397.966666666667,93.93650700000002,0.0,0.0
2016-01-28,1,1741.7,2027.333333333333,97.44319900000002,0.0,0.0
2016-01-29,1,1603.3666666666668,1953.0999999999995,90.74079899999998,0.0,0.0
2016-01-30,1,1100.9666666666667,1496.65,66.034008,0.0,0.0
2016-01-31,1,665.0833333333333,1094.1666666666667,38.094702,0.0,0.0
2016-02-01,1,2375.2616279069757,2803.3751937984503,139.77696737209305,0.0,0.0
2016-02-02,1,1971.6883720930236,2332.52480620155,111.698650627907,0.0,0.0
2016-02-03,1,2088.3333333333335,2436.6166666666672,132.154133,0.0,0.0
2016-02-04,1,1937.2833333333324,2439.1500000000005,109.12058600000002,0.0,0.0
2016-02-05,1,1955.9500000000005,2151.533333333333,121.26649599999998,0.0,0.0
2016-02-06,1,741.9833333333333,1035.5666666666668,54.121778000000006,0.0,0.0
2016-02-07,1,233.06666666666663,329.1166666666666,16.237577,0.0,0.0
2016-02-08,1,2585.6499999999996,2985.4499999999994,134.737852,0.0,0.0
2016-02-09,1,1757.9422885572135,2083.86815920398,100.68734531343283,0.0,0.0
2016-02-10,1,1561.2410447761197,1880.08184079602,104.54251468656716,0.0,0.0
2016-02-11,1,1845.2959287531803,2124.171628498728,107.08770481679386,0.0,0.0
2016-02-12,1,1806.6040712468193,2477.361704834606,111.70482918320613,0.0,0.0
2016-02-13,1,778.9333333333332,1261.5166666666667,55.63336,0.0,0.0
2016-02-14,1,1482.6529197080292,1887.5783454987834,89.64952285401459,0.0,0.0
2016-02-15,1,2242.160462287104,2859.846877534468,118.17789573722627,0.0,0.0
2016-02-16,1,2320.4353531239135,2830.2205358953197,128.96290901143774,0.0,0.0
2016-02-17,1,2076.001264880952,2901.8542410714285,125.1992223973214,0.0,0.0
2016-02-18,1,1998.018518518519,2998.445185185185,116.39968347555555,0.0,0.0
2016-02-19,1,1653.5981481481479,2050.921481481482,118.39558752444444,0.0,0.0
2016-02-20,1,840.3166666666665,1325.05,68.63838700000001,0.0,0.0
2016-02-21,1,1038.2333333333333,1386.1166666666666,63.64327100000001,0.0,0.0
2016-02-22,1,1559.4499999999996,2072.316666666667,92.02430399999996,0.0,0.0
2016-02-23,1,2285.6333333333328,2482.7499999999995,135.12891199999999,0.0,0.0
2016-02-24,1,2173.0333333333333,2761.600000000001,131.080082,0.0,0.0
2016-02-25,1,2098.3166666666666,2305.733333333333,107.51521299999999,0.0,0.0
2016-02-26,1,1804.8468658465144,2227.6138547158757,85.58223125131809,0.0,0.0
2016-02-27,1,1702.1909779378639,2091.1205787274685,85.73448624043108,0.0,0.0
2016-02-28,1,766.7163794433741,1238.3332890302604,52.571695055762135,0.0,0.0
2016-02-29,1,2009.6957767722474,2655.4322775263945,112.63974045248868,0.0,0.0
2016-03-01,1,2132.8030973451323,2388.4960176991153,116.0372947522124,0.0,0.0
2016-03-02,1,1556.7469026548674,2458.1539823008848,102.66562424778759,0.0,0.0
2016-03-03,1,2209.8166666666666,2593.5833333333326,129.59214500000002,0.0,0.0
2016-03-04,1,1779.0166666666669,2156.4666666666662,113.723547,0.0,0.0
2016-03-05,1,1017.0666666666667,2043.3500000000001,59.422455,0.0,0.0
2016-03-06,1,1278.5,1737.666666666667,82.20552500000001,0.0,0.0
2016-03-07,1,2135.4666666666662,2285.9166666666665,122.57321599999997,0.0,0.0
2016-03-08,1,2071.70393081761,2551.3979559748423,111.56332281132076,0.0,0.0
2016-03-09,1,2524.279402515723,2860.918710691824,151.84565018867923,0.0,0.0
2016-03-10,1,2078.954861111111,2948.80300925926,113.80809418055554,0.0,0.0
2016-03-11,1,2073.121508751902,3371.7154268137997,116.1098945249239,0.0,0.0
2016-03-12,1,981.5902968036529,1488.6648972602738,64.94688329452055,0.0,0.0
2016-03-13,1,1251.1333333333332,1483.0333333333335,70.629266,0.0,0.0
2016-03-14,1,1594.4333333333332,1844.1666666666665,109.784118,0.0,0.0
2016-03-15,1,2070.2500000000005,2333.45,126.517235,0.0,0.0
2016-03-16,1,1831.6422672672668,2496.863663663663,100.93185754054052,0.0,0.0
2016-03-17,1,1955.0577327327326,2443.153003003003,114.79051345945945,0.0,0.0
2016-03-18,1,2129.228940027894,2731.2661087866104,125.5118330711297,0.0,0.0
2016-03-19,1,757.071059972106,1451.2338912133891,56.6346059288703,0.0,0.0
2016-03-20,1,1212.2333333333331,1522.0500000000004,79.562872,0.0,0.0
2016-03-21,1,1851.6843891402716,2466.2376029701823,121.25136205221027,0.0,0.0
2016-03-22,1,2122.69636406191,2695.660245899096,131.1756516670396,0.0,0.0
2016-03-23,1,3057.418704162159,3779.9233139214202,176.15747931330827,0.0,0.0
2016-03-24,1,2196.3676023840867,2660.59589695773,120.53290267498902,0.0,0.0
2016-03-25,1,1600.9829402515722,2106.566273584906,104.37906829245283,0.0,0.0
2016-03-26,1,756.0166666666667,1107.9166666666665,56.80280100000001,0.0,0.0
2016-03-27,1,1135.3666666666668,1780.4666666666667,93.84041900000001,0.0,0.0
2016-03-28,1,1730.5833333333335,1892.1333333333332,96.359319,0.0,0.0
2016-03-29,1,2635.836574074074,3215.922222222223,141.1788748888889,0.0,0.0
2016-03-30,1,2701.8967592592594,3087.494444444445,154.3452961111111,0.0,0.0
2016-03-31,1,2270.1426267281104,2910.680107526882,126.09347319354839,0.0,0.0
2016-04-01,1,2155.5073732718893,2510.419892473119,124.8026698064516,0.0,0.0
2016-04-02,1,615.3,896.6333333333334,57.979774,0.0,0.0
2016-04-03,1,818.9,838.3833333333332,58.152559,0.0,0.0
2016-04-04,1,2087.366666666667,2683.6333333333337,120.929161,0.0,0.0
2016-04-05,1,1781.0974842767296,2504.461006289308,110.41273884905658,0.0,0.0
2016-04-06,1,1994.769182389937,2380.888993710692,124.04477815094339,0.0,0.0
2016-04-07,1,1786.6333333333337,2255.8,100.97524499999999,0.0,0.0
2016-04-08,1,2372.85,2640.5000000000005,119.41773500000005,0.0,0.0
2016-04-09,1,546.7833333333333,952.65,31.759872,0.0,0.0
2016-04-10,1,890.7500000000001,1069.7166666666667,67.455052,0.0,0.0
2016-04-11,1,2250.4833333333336,3047.083333333332,133.35680699999998,0.0,0.0
2016-04-12,1,3005.589093701997,3374.4143625192014,164.46700083410136,0.0,0.0
2016-04-13,1,2236.660906298003,2831.9023041474647,114.74153116589862,0.0,0.0
2016-04-14,1,2506.409870550162,3089.601294498381,142.70316328155337,0.0,0.0
2016-04-15,1,2768.2567961165046,3134.5487055016174,148.85706871844664,0.0,0.0
2016-04-16,1,634.9833333333332,889.5999999999998,39.77693200000001,0.0,0.0
2016-04-17,1,1613.787530413625,2025.7619221411194,107.78785828832116,0.0,0.0
2016-04-18,1,2784.8124695863744,3278.9714111922144,139.67049471167883,0.0,0.0
2016-04-19,1,1746.585176282051,2155.5657051282046,106.10164076442307,0.0,0.0
2016-04-20,1,2650.953511110004,3217.6421532483073,146.33364134956653,0.0,0.0
2016-04-21,1,2594.8946459412778,3099.5421416234894,151.77308088601035,0.0,0.0
2016-04-22,1,2612.6000000000004,3048.5,146.35888299999996,0.0,0.0
2016-04-23,1,944.7651214128035,1437.1739514348787,69.2141740794702,0.0,0.0
2016-04-24,1,673.8182119205297,879.2927152317882,56.5568209205298,0.0,0.0
2016-04-25,1,2491.683333333333,2735.4833333333336,141.917444,0.0,0.0
2016-04-26,1,2782.6379936808844,3540.0311216429686,160.03471431753553,0.0,0.0
2016-04-27,1,2860.517426785174,3397.4815936559153,162.12050122957692,0.0,0.0
2016-04-28,1,2450.457079533942,3345.849784701115,136.97638030288752,0.0,0.0
2016-04-29,1,2301.920833333333,2657.370833333333,128.65201615,0.0,0.0
2016-04-30,1,913.6354169629735,1399.9705581630558,64.86958374527096,0.0,0.0
2016-05-01,1,1187.6645830370267,1545.7794418369444,79.93923225472906,0.0,0.0
2016-05-02,1,2448.3333333333335,2763.7000000000003,130.92292700000002,0.0,0.0
2016-05-03,1,2148.7430481283427,2680.4020499108733,128.80652993582888,0.0,0.0
2016-05-04,1,2431.4736185383244,2744.5812834224603,138.16613206417108,0.0,0.0
2016-05-05,1,2353.7999999999997,2959.3166666666675,120.84246500000002,0.0,0.0
2016-05-06,1,2665.0666666666657,2950.9833333333327,148.53636100000003,0.0,0.0
2016-05-07,1,1725.7,2006.4,107.783105,0.0,0.0
2016-05-08,1,1051.5166666666664,1350.9499999999998,75.217271,0.0,0.0
2016-05-09,1,2850.91138227255,3268.0051021736294,152.90682976298322,0.0,0.0
2016-05-10,1,2774.5191487009015,3099.89076803286,144.57050119276897,0.0,0.0
2016-05-11,1,2712.3528023598815,3221.4041297935105,133.5843940442478,0.0,0.0
2016-05-12,1,3056.00794308133,3388.9049186283064,167.18054648169138,0.0,0.0
2016-05-13,1,2283.5587235853363,2637.7117480383617,114.85636951830861,0.0,0.0
2016-05-14,1,1295.7666666666667,1505.4166666666667,81.070194,0.0,0.0
2016-05-15,1,1206.4833333333336,1761.3666666666663,82.817792,0.0,0.0
2016-05-16,1,2166.9500000000003,2374.8166666666666,117.88338399999998,0.0,0.0
2016-05-17,1,2474.376092896175,3145.964207650273,137.89950753278686,0.0,0.0
2016-05-18,1,2511.3905737704918,2961.8857923497258,136.81328846721317,0.0,0.0
2016-05-19,1,2432.1214975845405,2902.664734299516,127.15317742028986,0.0,0.0
2016-05-20,1,2844.6285024154586,3272.8019323671506,155.2456425797102,0.0,0.0
2016-05-21,1,1659.9935016693425,2732.417460177894,127.9935691457145,0.0,0.0
2016-05-22,1,1076.6898316639906,1370.8825398221068,74.05421685428549,0.0,0.0
2016-05-23,1,2540.133333333333,3169.2499999999995,140.066024,0.0,0.0
2016-05-24,1,2298.1,2917.6666666666656,121.30014899999998,0.0,0.0
2016-05-25,1,2030.866666666667,2678.85,116.841485,0.0,0.0
2016-05-26,1,2331.6736048265457,3391.729185520362,117.28830200000002,0.0,0.0
2016-05-27,1,2434.98284880754,3536.3274560836476,139.18802936466167,0.0,0.0
2016-05-28,1,528.326879699248,684.1766917293232,37.24217163533835,0.0,0.0
2016-05-29,1,1451.4833333333331,2121.2833333333333,89.73963499999998,0.0,0.0
2016-05-30,1,1170.05,1996.4,90.074038,0.0,0.0
2016-05-31,1,2522.3971544715446,3005.1195121951214,127.59475388617888,0.0,0.0
2016-06-01,1,2610.9861788617886,2967.380487804877,138.10064811382114,0.0,0.0
2016-06-02,1,2209.55,2626.3333333333326,125.93585300000002,0.0,0.0
2016-06-03,1,2783.908359957402,3796.5208732694346,146.04309274440894,0.0,0.0
2016-06-04,1,921.724973375932,1358.8291267305647,52.661966255591054,0.0,0.0
2016-06-05,1,991.7833333333333,1181.6166666666666,74.344745,0.0,0.0
2016-06-06,1,2160.4333333333334,2767.6000000000004,110.61070800000002,0.0,0.0
2016-06-07,1,2344.616666666667,2742.2833333333333,126.641025,0.0,0.0
2016-06-08,1,2416.6,2898.3499999999995,126.92736699999999,0.0,0.0
2016-06-09,1,2882.501149425287,3564.4701149425277,150.3572055862069,0.0,0.0
2016-06-10,1,2543.448850574712,3182.413218390804,136.19250941379315,0.0,0.0
2016-06-11,1,1213.3000000000002,1691.5666666666668,69.05640199999999,0.0,0.0
2016-06-12,1,815.0166666666667,1224.3333333333333,59.526982999999994,0.0,0.0
2016-06-13,1,2618.8999999999996,3383.083333333333,142.00358399999996,0.0,0.0
2016-06-14,1,2658.5999999999995,3221.8070512820514,139.4953296923077,0.0,0.0
2016-06-15,1,2710.8499999999995,3136.159615384616,140.7227043076923,0.0,0.0
2016-06-16,1,2359.133333333333,2858.5333333333333,122.40954200000003,0.0,0.0
2016-06-17,1,2349.2333333333327,2872.316666666667,127.82030299999995,0.0,0.0
2016-06-18,1,663.1833333333333,1436.6833333333332,57.826155,0.0,0.0
2016-06-19,1,944.5601478494624,1321.206451612903,55.72452009677419,0.0,0.0
2016-06-20,1,2363.756518817204,2979.72688172043,119.74580290322582,0.0,0.0
2016-06-21,1,2409.0155782312927,2735.356530612244,131.7369722,0.0,0.0
2016-06-22,1,1680.3510884353734,2062.043469387755,89.27401979999999,0.0,0.0
2016-06-23,1,2132.3720608575372,2841.800345781466,117.23371587966804,0.0,0.0
2016-06-24,1,1809.9112724757954,2188.482987551867,93.86840812033192,0.0,0.0
2016-06-25,1,482.31666666666666,661.3333333333333,44.054468,0.0,0.0
2016-06-26,1,882.0166666666665,1016.4666666666667,54.855551000000006,0.0,0.0
2016-06-27,1,1620.666666666667,1672.8666666666668,84.051779,0.0,0.0
2016-06-28,1,1610.4833333333331,1666.7500000000002,85.64215700000001,0.0,0.0
2016-06-29,1,1676.3333333333335,1725.5500000000002,93.117198,0.0,0.0
2016-06-30,1,1545.6333333333337,1638.1833333333334,78.21896399999999,0.0,0.0
2016-07-01,1,2366.1,2630.0166666666664,133.66158699999997,0.0,0.0
2016-07-02,1,1159.15,1656.55,85.70015500000002,0.0,0.0
2016-07-03,1,857.6666666666667,897.3,66.78929199999999,0.0,0.0
2016-07-04,1,704.0358024691357,906.067695473251,55.65273212345679,0.0,0.0
2016-07-05,1,2567.497530864198,3114.432304526749,146.90511487654317,0.0,0.0
2016-07-06,1,2157.8166666666666,2500.4,117.89657500000001,0.0,0.0
2016-07-07,1,2366.850000000001,2883.4833333333336,117.07371199999999,0.0,0.0
2016-07-08,1,2752.4395686492603,3242.4600978801673,152.91663984254268,0.0,0.0
2016-07-09,1,1922.4437646840738,2560.4399021198324,144.02649615745725,0.0,0.0
2016-07-10,1,1004.8333333333333,1372.966666666667,69.633536,0.0,0.0
2016-07-11,1,2709.5499999999997,3042.7833333333333,139.913949,0.0,0.0
2016-07-12,1,2497.42865013774,3083.390633608816,135.03554149586776,0.0,0.0
2016-07-13,1,2472.1046831955928,3076.5426997245186,130.45788450413224,0.0,0.0
2016-07-14,1,2609.4499999999994,3100.416666666667,130.94624999999996,0.0,0.0
2016-07-15,1,2201.616666666667,2645.7666666666664,127.57270500000001,0.0,0.0
2016-07-16,1,1468.6,1692.2166666666665,91.40578799999999,0.0,0.0
2016-07-17,1,914.1999999999998,1181.1833333333336,60.98801,0.0,0.0
2016-07-18,1,2578.133333333334,3000.833333333334,138.79894900000005,0.0,0.0
2016-07-19,1,3102.2698412698405,3460.133333333333,158.54940176190476,0.0,0.0
2016-07-20,1,2225.8579365079368,2595.9432098765433,126.95709334920636,0.0,0.0
2016-07-21,1,2918.1722222222224,3412.206790123456,157.3132028888889,0.0,0.0
2016-07-22,1,2288.4833333333327,2773.2666666666664,124.80082,0.0,0.0
2016-07-23,1,1214.5,1531.5,87.14457100000001,0.0,0.0
2016-07-24,1,1026.7333333333333,1135.9666666666667,64.698301,0.0,0.0
2016-07-25,1,2772.7833333333333,3157.6,140.588325,0.0,0.0
2016-07-26,1,2620.9475409836073,3496.880327868852,152.62750583606558,0.0,0.0
2016-07-27,1,2945.3691256830584,3724.7363387978144,163.85688716393446,0.0,0.0
2016-07-28,1,2457.0193015618443,3211.884323901172,137.04118593848094,0.0,0.0
2016-07-29,1,2458.3218239792827,3118.2593990425507,130.57682968489567,0.0,0.0
2016-07-30,1,1054.1422077922077,1322.6729437229437,77.54173437662338,0.0,0.0
2016-07-31,1,1525.277249683143,1952.2394169835234,91.717941756654,0.0,0.0
2016-08-01,1,2962.4325609229177,4331.16588604678,173.75959462743688,0.0,0.0
2016-08-02,1,2295.98113427583,3087.5666129801957,119.2540466631532,0.0,0.0
2016-08-03,1,2170.475721784777,2669.0447506561677,117.93486395275589,0.0,0.0
2016-08-04,1,2521.7333333333336,2887.4166666666674,130.41334499999996,0.0,0.0
2016-08-05,1,2742.644979079498,3134.1696652719666,152.41050374058577,0.0,0.0
2016-08-06,1,757.1716875871689,1198.7636680613668,60.50787125941423,0.0,0.0
2016-08-07,1,678.7333333333335,1667.9833333333333,49.831053000000004,0.0,0.0
2016-08-08,1,2418.533333333334,3681.7833333333338,136.625162,0.0,0.0
2016-08-09,1,2435.683333333333,2984.283333333333,127.32207399999997,0.0,0.0
2016-08-10,1,2503.783333333333,2915.0333333333333,134.69158000000002,0.0,0.0
2016-08-11,1,2870.8201087334364,3537.0462958328126,154.26473173611978,0.0,0.0
2016-08-12,1,2235.229891266564,2572.6537041671872,124.6558132638802,0.0,0.0
2016-08-13,1,1497.75,1984.9333333333334,103.01246099999999,0.0,0.0
2016-08-14,1,1089.0500000000002,1467.0833333333335,44.882600000000004,0.0,0.0
2016-08-15,1,2616.316666666667,2978.2000000000003,136.84527499999996,0.0,0.0
2016-08-16,1,2750.647798742138,3453.0222993874577,148.68197374451478,0.0,0.0
2016-08-17,1,2598.46821175655,3332.366283289707,134.68258439721754,0.0,0.0
2016-08-18,1,3063.5006561679793,3576.311417322836,155.33258785826771,0.0,0.0
2016-08-19,1,2126.733333333333,2477.7666666666664,122.876011,0.0,0.0
2016-08-20,1,1160.5000000000002,1700.8,61.985822999999996,0.0,0.0
2016-08-21,1,1330.2666666666669,1690.7666666666667,87.96673999999999,0.0,0.0
2016-08-22,1,2778.0914666666663,3610.8201333333327,152.500406376,0.0,0.0
2016-08-23,1,2502.5585333333343,3188.3798666666676,129.766439624,0.0,0.0
2016-08-24,1,3016.3736842105263,3288.034952766531,161.20044251012146,0.0,0.0
2016-08-25,1,2609.676315789474,3207.465047233469,131.17826748987858,0.0,0.0
2016-08-26,1,2685.5333333333338,3035.6666666666665,142.23886700000003,0.0,0.0
2016-08-27,1,1212.4333333333332,1314.5500000000002,71.723255,0.0,0.0
2016-08-28,1,1731.528023850085,2543.2747870528106,116.9515233407155,0.0,0.0
2016-08-29,1,3133.881057677263,3657.4422924105534,175.48046704628138,0.0,0.0
2016-08-30,1,2565.9909184726525,2851.4662538699695,141.5646386130031,0.0,0.0
2016-08-31,1,2413.081850282485,3005.1029661016946,123.50191861440676,0.0,0.0
2016-09-01,1,2694.9506633787173,3413.823331712513,139.47053993067516,0.0,0.0
2016-09-02,1,2823.4674863387977,3436.823702185792,159.37050645491803,0.0,0.0
2016-09-03,1,913.1166666666667,1100.1166666666663,62.60009600000001,0.0,0.0
2016-09-04,1,1557.9994768310912,1878.8255605381166,96.3063244663677,0.0,0.0
2016-09-05,1,950.650523168909,1356.3577727952165,67.85749453363229,0.0,0.0
2016-09-06,1,2901.204943448976,3474.0282818655496,156.7862202615326,0.0,0.0
2016-09-07,1,2623.024934729129,3345.856782690776,158.67158444064663,0.0,0.0
2016-09-08,1,2963.6728995996714,3501.9963838563745,156.41441405972546,0.0,0.0
2016-09-09,1,2962.5714395427485,3773.473346213822,168.39349895195133,0.0,0.0
2016-09-10,1,1291.6071259630573,1645.3812750252207,76.97373073390506,0.0,0.0
2016-09-11,1,1324.4853233830847,1790.0305970149254,83.96919155223881,0.0,0.0
2016-09-12,1,2210.9582534611286,3100.1541533546324,113.62275030670925,0.0,0.0
2016-09-13,1,2844.5438647884043,3398.8344406863353,163.95057442373758,0.0,0.0
2016-09-14,1,2685.1312150837985,3141.9280726256984,163.0195402695531,0.0,0.0
2016-09-15,1,3011.2694288270327,3998.5129695871315,152.9167666572044,0.0,0.0
2016-09-16,1,3058.930571172967,3612.503697079535,165.12840734279567,0.0,0.0
2016-09-17,1,2106.827777777777,2775.086274509804,133.14137678431374,0.0,0.0
2016-09-18,1,1315.5222222222226,1641.313725490196,92.76342421568629,0.0,0.0
2016-09-19,1,2661.494420600858,3478.3125894134478,143.69927660085835,0.0,0.0
2016-09-20,1,2505.7889127324747,3294.937410586552,137.00366939914161,0.0,0.0
2016-09-21,1,2317.3833333333337,2872.5333333333324,113.668438,0.0,0.0
2016-09-22,1,2289.333333333333,2855.666666666667,121.78824900000001,0.0,0.0
2016-09-23,1,2540.7196969696975,3022.335885167464,145.03836146411481,0.0,0.0
2016-09-24,1,1818.9303030303033,1985.2141148325356,111.20601053588517,0.0,0.0
2016-09-25,1,2471.3999999999996,2845.3833333333328,133.36354099999997,0.0,0.0
2016-09-26,1,2493.07969782814,3077.1724740321056,133.03125690509916,0.0,0.0
2016-09-27,1,2999.034229910788,3799.6831980735656,172.74615390871202,0.0,0.0
2016-09-28,1,2721.232018207017,3772.5096432096434,134.95827321321588,0.0,0.0
2016-09-29,1,2773.9448183495424,3808.087824196092,145.81098747280475,0.0,0.0
2016-09-30,1,2699.961083366652,3751.5703144855765,162.38150767437642,0.0,0.0
2016-10-01,1,1692.0481523378587,2191.243212669684,108.27714282579184,0.0,0.0
2016-10-02,1,1394.9333333333336,1662.183333333333,86.46507799999998,0.0,0.0
2016-10-03,1,2590.0833333333335,2750.7999999999993,132.85193399999997,0.0,0.0
2016-10-04,1,3051.322603719599,3505.358583690987,161.9090823390558,0.0,0.0
2016-10-05,1,2588.2773962804013,2942.1580829756804,135.8270346609442,0.0,0.0
2016-10-06,1,2657.6000000000004,3226.4333333333334,137.958903,0.0,0.0
2016-10-07,1,2522.7833333333333,2726.483333333333,140.25863199999998,0.0,0.0
2016-10-08,1,1329.9833333333331,1459.55,88.050113,0.0,0.0
2016-10-09,1,1799.6763888888884,2422.3805555555555,103.1664254166667,0.0,0.0
2016-10-10,1,2447.0569444444445,2946.5694444444443,122.92384758333333,0.0,0.0
2016-10-11,1,2770.8454840281406,3507.415177453898,149.19759934523418,0.0,0.0
